Date,Location,MinTemp,MaxTemp,Rainfall,Evaporation,Sunshine,WindGustDir,WindGustSpeed,WindDir9am,WindDir3pm,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Pressure9am,Pressure3pm,Cloud9am,Cloud3pm,Temp9am,Temp3pm,RainToday,RainTomorrow
12/10/2013,Melbourne,11.3,25.5,NA,4.8,12.2,N,59,N,NNW,33,31,49,32,1012.7,1007.2,NA,NA,16.2,23.7,NA,NA
18/10/2013,Melbourne,6.6,22.1,0.8,7.6,12.7,N,61,N,N,26,39,47,27,1023.4,1021.8,1,0,12.7,20.6,No,No
19/10/2013,Melbourne,12.2,26.5,0,10,12.6,N,63,N,NNE,39,33,22,14,1023.2,1019.1,NA,NA,19,25.4,No,No
20/10/2013,Melbourne,17.3,31.6,0,11.2,7.8,N,80,N,NNW,35,39,29,13,1013.1,1009.7,NA,NA,21.2,30.7,No,No
25/10/2013,Melbourne,7.5,16.3,0.6,3.4,3.6,W,44,WNW,WNW,20,24,62,45,1024.2,1022,7,7,11,15.5,No,NA
29/10/2013,Melbourne,11.7,18.4,3.4,2.4,5.7,S,56,S,S,22,30,60,44,1017.4,1018.5,7,3,13.4,17.1,Yes,No
31/10/2013,Melbourne,12.3,18.4,0,3,6.9,S,33,SSW,S,19,19,62,46,1024.4,1023.6,7,2,13.7,17.6,No,No
2/11/2013,Melbourne,12.8,26.1,NA,4.6,11.4,W,35,SW,S,11,11,52,33,1016.2,1013.1,NA,NA,18.6,24.6,NA,NA
6/11/2013,Melbourne,12.2,30.7,0,8,11.2,N,57,N,N,31,37,32,16,1018.5,1013.7,0,1,20.7,29.5,No,No
7/11/2013,Melbourne,20.2,25.8,0,14.2,0.4,N,56,N,SSE,41,28,26,74,1009.8,1011.1,7,7,23.6,17.9,No,No
10/11/2013,Melbourne,9.7,18.1,NA,3.4,6.9,S,50,SSW,S,13,30,49,53,1022.5,1021.4,NA,NA,14.2,16.2,NA,Yes
13/11/2013,Melbourne,10,14.7,20,3.6,0,W,48,W,WSW,28,26,94,85,1013,1013.4,8,8,10.8,12.5,Yes,Yes
15/11/2013,Melbourne,11.6,19,0.2,3.4,7.6,S,44,SSW,S,17,28,77,55,1019.9,1019.4,7,5,13.7,18,No,NA
19/11/2013,Melbourne,14.7,31.6,0,8,12.2,N,61,N,NNW,43,20,32,39,1008.4,1006.8,6,6,24.3,26.4,No,NA
20/11/2013,Melbourne,14.4,18.9,NA,8.4,0.5,W,39,SSE,S,26,24,67,59,1012.9,1010.5,NA,NA,15,17.7,NA,No
24/11/2013,Melbourne,11.7,19.6,NA,4.4,4.8,S,50,WSW,S,24,28,93,60,1010.1,1011,NA,NA,13.2,17.6,NA,Yes
26/11/2013,Melbourne,10.3,29.1,0,6.8,10.8,N,44,N,SSW,30,9,60,21,1015.4,1013.1,7,NA,17,27.4,No,No
28/11/2013,Melbourne,21.8,24.2,0,13,0,N,61,W,W,26,7,36,79,1004.4,1007.2,7,8,24,17.6,No,Yes
1/12/2013,Melbourne,10.1,31,0,6.6,10.3,N,56,N,N,30,26,63,23,1020.5,1017.3,NA,NA,16.7,29.7,No,No
2/12/2013,Melbourne,16.6,36,0,12,10.1,N,57,N,N,39,33,23,16,1016.1,1011.7,1,5,26.9,34.2,No,No
3/12/2013,Melbourne,16.9,24.9,0,12,7.1,S,37,WSW,S,11,19,67,63,1010.1,1008.1,3,7,20.5,21.5,No,Yes
6/12/2013,Melbourne,7.9,19.1,NA,2,8.9,S,39,WSW,S,22,19,57,44,1017.3,1018.3,NA,NA,13.1,17.7,NA,NA
8/12/2013,Melbourne,16.3,27.8,NA,7.8,2.6,N,74,N,N,56,24,35,31,1012,1007.8,NA,NA,23.3,26.2,NA,Yes
16/12/2013,Melbourne,14.8,21.4,0,5,8.9,S,35,SE,S,13,15,67,59,1021.9,1020.3,8,6,15.9,20,No,No
17/12/2013,Melbourne,14.2,22.1,0,5.8,9.5,S,33,SE,S,9,13,78,57,1022.1,1021,8,2,15.4,20.5,No,No
18/12/2013,Melbourne,13.9,26.9,0,5.6,9.8,S,30,SSW,S,7,19,81,55,1022.6,1018.7,8,1,15.8,25,No,No
19/12/2013,Melbourne,15.7,39.9,0,7.6,11.5,N,54,N,NW,43,22,49,11,1013.7,1010.8,7,7,26.9,39,No,No
20/12/2013,Melbourne,21.3,24.2,0,13.2,11.1,S,56,SW,S,13,31,61,68,1012.4,1014.2,2,6,23,21.5,No,No
26/12/2013,Melbourne,17.7,27.6,0,11.6,9.2,N,54,N,SSE,31,13,34,30,1010,1009,NA,NA,22.6,27.4,No,No
27/12/2013,Melbourne,16.4,22.4,0,7.6,9.1,S,35,SW,S,17,15,75,50,1014.4,1012.4,NA,NA,17.6,21.5,No,No
1/1/2014,Melbourne,16.2,26.3,0,10.6,0,N,80,N,N,43,35,91,NA,1010.1,1003.7,NA,NA,21.9,NA,No,Yes
10/1/2014,Melbourne,18.3,34.7,0,12.8,10.8,N,61,N,N,43,26,48,25,1018.2,1015,4,NA,24.8,33.2,No,No
11/1/2014,Melbourne,17.8,22.7,0,12.2,6.7,S,35,S,SE,13,17,80,54,1019.6,1018.9,NA,NA,18.2,21.7,No,No
12/1/2014,Melbourne,16.5,22.8,0,5.4,8.5,S,35,S,S,19,19,67,51,1022.1,1020.5,NA,NA,17.8,22.5,No,No
16/1/2014,Melbourne,27,43.9,0,13,9.1,N,39,N,SE,19,11,35,16,1014.7,1010.9,1,NA,31.8,43.2,No,Yes
17/1/2014,Melbourne,25.6,43.9,1.2,17.4,10.2,N,61,N,NNW,44,24,14,11,1009,1004.8,1,NA,34.5,42.3,Yes,NA
18/1/2014,Melbourne,21.5,24,NA,16,3.4,S,41,SSE,S,13,31,68,64,1012.1,1013.5,NA,NA,22.4,21.6,NA,NA
19/1/2014,Melbourne,16.2,22.8,NA,6.6,8.9,S,46,S,S,26,30,61,55,1014.7,1012.5,NA,NA,17.2,21.7,NA,No
20/1/2014,Melbourne,17,24.8,0.4,7.8,4.7,S,46,SSE,S,24,31,69,59,1011.5,1010.2,7,NA,20.2,24,No,No
23/1/2014,Melbourne,13.6,30.4,0,7.4,12.5,N,46,WSW,S,9,26,58,47,1020.3,1014.4,0,1,17.3,25.3,No,Yes
27/1/2014,Melbourne,16.9,35.3,NA,8,13.4,N,69,N,N,52,26,38,20,1018.6,1015.5,NA,NA,24.8,33.5,NA,NA
28/1/2014,Melbourne,24.5,42,NA,20,12.9,N,70,N,NNW,46,31,24,15,1013.3,1008.2,1,1,29.7,38.8,NA,Yes
30/1/2014,Melbourne,16,30,0,6.8,10.5,S,31,WNW,SSE,9,17,70,49,1016.1,1013,7,1,18.7,26.5,No,No
31/1/2014,Melbourne,18.6,27,0,7.2,10.8,S,35,S,S,13,19,74,55,1013.8,1012.8,7,0,21.3,26.8,No,No
1/2/2014,Melbourne,18.6,30.2,0,8,10.8,W,28,SW,S,7,17,79,52,1011.5,1009,NA,NA,20.3,28.3,No,No
6/2/2014,Melbourne,17.4,35.6,0,10.4,11.9,N,67,N,NNE,50,31,37,21,1015.7,1011.1,6,3,22.9,33.4,No,No
7/2/2014,Melbourne,22.9,36.6,0,15.4,10.5,N,65,N,SSE,46,31,29,51,1010.6,1009.7,5,7,29,27.6,No,No
12/2/2014,Melbourne,17.1,27.2,0,6.4,5.3,S,33,W,S,15,17,80,60,1014.1,1014.3,7,7,19,25.2,No,No
13/2/2014,Melbourne,18.9,26.9,0,4.8,0,S,24,WSW,SE,7,13,75,57,1012.7,1010.7,8,8,22.1,26.3,No,No
14/2/2014,Melbourne,19.4,27,0,4,0,S,26,SW,SSE,7,13,73,56,1006.3,1003.4,7,7,21.1,25.7,No,NA
16/2/2014,Melbourne,17.1,24.1,NA,2.6,6.4,S,50,SSW,S,26,30,89,51,1007.4,1009.5,NA,NA,17.5,22.3,NA,Yes
17/2/2014,Melbourne,16.2,25.9,14.8,6,12.2,S,37,NNE,SSE,7,15,59,44,1014,1011.6,7,7,17.7,23.4,Yes,No
19/2/2014,Melbourne,17.5,25.4,0,7.2,9.3,W,67,NW,WSW,13,17,70,42,999,996.9,5,7,19,23.7,No,Yes
20/2/2014,Melbourne,12.6,20.8,9.4,7,11.4,W,63,W,W,28,37,59,38,1009.1,1011.1,2,7,14.6,20.3,Yes,No
23/2/2014,Melbourne,14.2,23.8,NA,3.4,12.1,S,31,SE,S,11,13,60,49,1023.8,1020.5,NA,NA,16.5,22.8,NA,No
24/2/2014,Melbourne,14.6,25.2,0.6,5.8,11.3,S,37,E,SE,11,15,69,50,1021.1,1017.1,7,3,17.7,24.2,No,No
27/2/2014,Melbourne,14.4,22.3,0.2,4.4,7.1,S,48,SSW,S,22,24,76,40,1021.2,1021.8,7,3,16.3,21.2,No,No
4/3/2014,Melbourne,16,33.7,0,6.4,10.9,N,52,N,N,28,30,70,28,1022,1017.9,1,3,19.5,31.7,No,No
5/3/2014,Melbourne,19.5,23,0,11.4,0.6,N,46,WSW,S,17,24,64,69,1015.8,1018.6,7,7,22.9,19.3,No,No
8/3/2014,Melbourne,15,28.4,0,3.6,10,S,31,SW,S,9,20,74,56,1021.9,1018.8,NA,NA,20.5,26.7,No,No
9/3/2014,Melbourne,16.5,33.1,0,5.8,11.7,N,54,N,NNE,31,24,55,22,1019.4,1015.7,NA,NA,21.4,31,No,No
10/3/2014,Melbourne,21.3,32.7,0,14.8,5.9,N,72,N,S,54,31,43,32,1017.8,1018.3,NA,NA,25.2,29.4,No,No
15/3/2014,Melbourne,17.3,29.6,NA,7,2.4,N,76,N,N,26,43,33,20,1005.2,998.4,NA,NA,22.5,29.1,NA,NA
17/3/2014,Melbourne,14.2,24.9,5.8,7.2,6.9,N,54,N,NW,35,28,66,43,1012.1,1011.6,6,7,17.4,23.4,Yes,No
20/3/2014,Melbourne,11.2,30.9,0,5.4,10.4,N,52,N,NNW,30,24,68,18,1024.4,1019.5,0,3,14.7,29.3,No,No
24/3/2014,Melbourne,12.5,19,4.4,2.4,0,S,37,SSW,S,4,24,83,64,1020.7,1019.9,7,7,12.5,18.4,Yes,No
25/3/2014,Melbourne,12.1,24.6,0.8,3.8,8.8,S,31,SSW,SE,7,11,78,46,1024.1,1021.7,7,3,14.5,24.4,No,No
26/3/2014,Melbourne,14.1,27,0,3.8,7.1,E,35,WNW,SE,9,15,80,50,1025.1,1021.7,3,7,17.3,26.3,No,Yes
27/3/2014,Melbourne,17.1,25.4,4.4,4.8,3,N,39,NNE,N,4,22,93,54,1017.4,1013.6,8,7,17.8,25.3,Yes,Yes
31/3/2014,Melbourne,16.6,30.9,0.8,2.8,10.4,N,52,N,NNE,33,28,72,33,1019.4,1015.8,5,7,19,29.5,No,No
1/4/2014,Melbourne,18.9,33.4,0,9.6,10.1,N,63,N,NNE,35,39,56,24,1016.1,1012.2,3,3,23.1,32.8,No,No
2/4/2014,Melbourne,23,24.9,0,15,0.2,N,72,N,SSE,35,26,49,88,1013.2,1014,7,7,23.9,19.2,No,No
3/4/2014,Melbourne,15.1,18.3,0.6,2,0,S,37,SW,S,15,28,60,72,1019.9,1020.3,8,7,17.5,17.5,No,No
5/4/2014,Melbourne,15,24.5,0,2.4,6.1,S,35,WSW,S,9,15,77,49,1021.6,1019.5,NA,NA,17.5,23.1,No,No
6/4/2014,Melbourne,12.5,25.4,0,4,8.8,S,33,SSW,S,7,19,88,46,1024.5,1021.5,NA,NA,14.3,24.3,No,NA
7/4/2014,Melbourne,13.3,24.9,NA,4,3.1,N,50,N,NNE,31,30,75,42,1023.7,1020,7,7,17,24.5,NA,NA
8/4/2014,Melbourne,16.6,22,NA,5.4,0,N,59,N,NNE,39,11,54,86,1020.1,1019.1,8,8,20.1,17.6,NA,Yes
10/4/2014,Melbourne,16.5,19.3,18.6,0.6,0,S,28,ENE,E,13,11,95,89,1013.4,1009.1,8,8,17.5,18.8,Yes,Yes
11/4/2014,Melbourne,17,19.2,12.8,1.8,0,S,50,S,SSW,31,28,86,85,1011.3,1012.5,8,8,18.2,17.6,Yes,NA
12/4/2014,Melbourne,15.5,23,NA,0.6,7,S,37,SSE,S,22,26,78,55,1018.7,1017.1,NA,NA,17.4,22.4,NA,NA
13/4/2014,Melbourne,13,22.5,NA,2.6,7,S,35,S,SSE,13,24,78,55,1020.9,1019.6,NA,NA,15.2,20.9,NA,No
14/4/2014,Melbourne,12.5,21.1,1,2.4,10.4,S,56,SSE,S,22,26,68,41,1023.8,1021.5,2,5,15.4,20.2,No,No
15/4/2014,Melbourne,12.6,21.9,0,3.6,10,S,35,S,S,9,24,67,57,1024,1021.4,2,3,16.1,20.5,No,No
17/4/2014,Melbourne,11.2,25.1,0,4,10.1,N,28,NNW,NE,6,13,76,36,1021.1,1018,0,6,14.1,24.1,No,NA
20/4/2014,Melbourne,12.7,19.1,NA,3.4,3,N,52,NNW,WSW,15,15,55,39,1018.2,1016.2,NA,NA,13.7,18,NA,NA
21/4/2014,Melbourne,12.5,18.5,NA,4.4,3.4,N,74,N,NNE,43,26,48,43,1019.4,1015.8,NA,NA,14.3,18,NA,Yes
22/4/2014,Melbourne,13.3,16.8,8.4,8.8,0.9,N,72,N,NNW,31,9,83,75,1015.5,1014.3,8,7,13.3,16.6,Yes,Yes
23/4/2014,Melbourne,11.9,19.4,6.6,1.4,8.4,N,26,W,SW,11,2,74,54,1017.1,1013.3,3,7,13.2,18.2,Yes,No
28/4/2014,Melbourne,6.5,22.4,0,3.2,5,N,81,N,N,31,31,66,47,1020.7,1016.5,7,7,13.9,20.7,No,No
2/5/2014,Melbourne,9.1,14.3,0.2,3.2,0.2,N,57,N,N,31,30,68,64,1004.7,999.8,7,7,12,13.8,No,NA
5/5/2014,Melbourne,9.8,16.7,10.8,0.6,1.5,W,41,NNW,WSW,22,17,65,79,1017.2,1017.8,7,6,13,16.3,Yes,No
9/5/2014,Melbourne,7,18.6,0,3.8,2.1,N,61,N,N,31,35,58,50,1022.2,1018.2,7,7,12.1,17.5,No,NA
10/5/2014,Melbourne,12.1,16.6,NA,3,2,N,54,N,SW,19,13,89,88,1017.7,1016.5,NA,NA,14.2,15.9,NA,NA
11/5/2014,Melbourne,9.7,20,NA,0.4,6.9,N,24,N,WSW,13,4,84,63,1024.4,1024.4,NA,NA,12.8,18.8,NA,Yes
12/5/2014,Melbourne,7.8,20.1,13.2,1.6,9.4,N,26,N,NA,13,0,93,58,1031.4,1028.8,1,3,9,19,Yes,No
14/5/2014,Melbourne,8.7,20.5,0,1.8,8.4,N,59,N,NNW,22,28,64,49,1026,1022.3,6,7,13.9,19.5,No,No
15/5/2014,Melbourne,13.9,22.5,0,4.2,9.4,N,81,N,N,43,41,52,41,1021.9,1019.7,6,6,17.1,22.3,No,No
16/5/2014,Melbourne,16.8,23.2,0,7.4,5.2,N,74,N,N,41,24,48,41,1025,1023.9,6,7,17.7,21.2,No,No
17/5/2014,Melbourne,16.8,20.1,0,7.4,0.3,N,61,N,N,31,30,52,51,1025,1022.4,NA,NA,17.3,19.8,No,No
18/5/2014,Melbourne,17.3,21.5,0,4.8,1.5,N,59,N,N,35,33,53,45,1023.5,1021.2,NA,NA,17.6,21,No,No
19/5/2014,Melbourne,17.4,23.5,0,4.8,5.3,N,59,N,N,28,37,57,46,1020.7,1017.6,5,7,17.6,22.3,No,No
21/5/2014,Melbourne,11,23.8,1.6,2.2,9.1,N,50,NNW,NW,13,17,83,43,1022.6,1019.6,NA,NA,12.5,22.8,Yes,No
22/5/2014,Melbourne,12.5,21.1,0,4,2.2,N,63,N,N,44,22,62,60,1017.7,1014.4,7,7,17.6,19.6,No,Yes
24/5/2014,Melbourne,10.9,18.1,NA,1.6,4.5,N,30,N,E,13,2,81,63,1017.2,1014.9,NA,NA,12.2,16.6,NA,NA
25/5/2014,Melbourne,12.2,20.5,NA,1.8,4.4,N,63,N,NNW,46,19,82,66,1015.7,1015.4,NA,NA,15.1,19.2,NA,No
26/5/2014,Melbourne,12.3,22.1,0.6,2.2,0.8,N,63,N,N,26,31,83,61,1018.8,1015.2,7,7,15.8,20.3,No,No
27/5/2014,Melbourne,15.8,20.1,0,2.8,2.2,N,61,N,NNW,24,22,73,55,1005.7,1001.2,7,7,17.5,19.7,No,Yes
1/6/2014,Melbourne,11.4,15.1,NA,0.2,0,N,30,NA,N,0,13,93,93,1016.7,1016.7,NA,NA,13.8,14.9,NA,Yes
2/6/2014,Melbourne,11.5,17.4,7.8,1.2,1,N,22,W,WSW,7,11,84,67,1019.8,1017.6,7,7,12.6,16,Yes,Yes
4/6/2014,Melbourne,10.8,18.6,3,1.2,5.2,N,37,N,N,28,19,78,60,1024.2,1023,7,7,12.5,17.6,Yes,Yes
9/6/2014,Melbourne,8.6,15.6,NA,1.8,8.1,S,19,W,SSE,11,11,69,73,1034.7,1031.6,NA,NA,9.7,14.8,NA,No
11/6/2014,Melbourne,6.9,16.6,0,1.6,6.6,N,57,N,N,17,30,77,62,1025,1021.1,7,7,9.2,16.2,No,No
12/6/2014,Melbourne,9.2,16.3,0,2.2,0,N,63,N,N,26,31,71,58,1018.1,1014.7,8,7,12.3,16.2,No,Yes
13/6/2014,Melbourne,12.2,17,5.8,1.8,5.3,N,54,N,N,11,28,92,65,1013.1,1010.5,6,3,12.9,16.5,Yes,NA
16/6/2014,Melbourne,10.4,17,2.4,1,4.6,W,41,N,W,24,28,87,78,1018.9,1018.3,7,7,10.7,14.3,Yes,Yes
17/6/2014,Melbourne,10.1,16.3,2.2,0.8,3.4,W,31,WSW,SSW,20,11,85,61,1028.6,1029.1,7,7,11.1,15.4,Yes,No
18/6/2014,Melbourne,11.1,14.3,0,1,0.1,W,17,NA,NA,0,0,62,53,1031.8,1029.5,7,7,12.7,14,No,No
19/6/2014,Melbourne,8,12.3,0,1.4,0.4,N,61,N,N,33,33,75,70,1025,1020.2,7,7,9.4,12.2,No,No
20/6/2014,Melbourne,9.3,15.5,0,2.2,5,N,61,N,N,41,31,75,55,1014.2,1012.3,3,7,11.3,14.1,No,No
21/6/2014,Melbourne,11.3,15.7,0,1.8,2.8,N,44,N,N,22,30,78,68,1017.6,1018,NA,NA,13,15,No,No
23/6/2014,Melbourne,8.5,14.7,0,4,3.5,N,85,N,NW,54,30,67,63,1001.7,997.3,4,6,13.2,12.9,No,Yes
26/6/2014,Melbourne,11.2,16.8,0.6,3.6,4.5,W,67,W,WNW,24,30,61,45,1015.9,1016.6,4,7,12,14.9,No,No
27/6/2014,Melbourne,11,14.7,0,2.2,3.8,N,85,N,N,48,48,67,48,1012.3,1005,7,7,11.6,14.2,No,NA
28/6/2014,Melbourne,9.6,13,NA,3.4,2.8,N,67,N,NNW,28,30,74,58,996.5,992.8,NA,NA,10.1,12.5,NA,NA
29/6/2014,Melbourne,8.8,11.3,NA,2.4,1,W,57,W,WSW,28,31,75,79,1001.8,1006.2,NA,NA,10,10.1,NA,Yes
30/6/2014,Melbourne,6.5,13.3,11.2,2,1.7,W,48,WNW,W,19,22,74,71,1017.8,1017.5,7,NA,8.3,12.9,Yes,No
1/7/2014,Melbourne,8.3,13.4,0.4,0.6,0.8,W,31,W,WSW,17,17,71,70,1027.2,1027.6,NA,NA,10.9,12.9,No,No
2/7/2014,Melbourne,10.8,17.3,0,1.2,5.5,W,31,WNW,SW,20,13,65,50,1029.8,1026.9,7,7,12,16,No,No
3/7/2014,Melbourne,7.7,12.7,0,2.8,9.2,N,63,N,N,37,35,79,67,1025.1,1021.8,1,1,8.3,11.4,No,No
4/7/2014,Melbourne,8.2,12.9,0,2.4,7.8,N,78,N,N,43,41,73,60,1015.6,1012.2,5,1,8.6,11.8,No,NA
5/7/2014,Melbourne,8.6,15.4,NA,1.6,1.5,W,54,NNW,W,22,35,69,59,1012.7,1011.6,NA,NA,11.2,14.8,NA,NA
6/7/2014,Melbourne,10.3,14.1,NA,1.6,2.1,W,39,W,WSW,24,28,76,81,1014.6,1014,NA,NA,10.8,12.6,NA,No
7/7/2014,Melbourne,9,16,0.8,1.6,7.4,N,59,N,N,17,26,87,53,1016.7,1013,2,7,9.2,14.8,No,No
8/7/2014,Melbourne,9.2,14.9,0,2.6,4.5,N,85,N,N,50,44,67,49,1011,1006,7,4,11.1,14.3,No,No
9/7/2014,Melbourne,9.3,11.2,0.2,4.4,1.3,N,76,N,W,35,9,68,81,997.8,996.6,7,8,9.5,9.1,No,Yes
10/7/2014,Melbourne,7.7,15.6,4.6,0.2,2.7,W,54,WNW,WSW,26,33,72,65,1005.7,1007.6,7,7,10.1,14.6,Yes,No
11/7/2014,Melbourne,8,14.4,0.2,2,7.2,N,56,N,N,31,24,69,65,1016.2,1014.1,7,5,10.4,14,No,NA
14/7/2014,Melbourne,6.9,13.4,5.8,0.8,2.1,N,37,N,N,9,24,88,61,1032.9,1028,7,7,9.5,13,Yes,No
15/7/2014,Melbourne,8.3,13.1,0,1.6,0.4,N,57,N,N,26,30,64,62,1019.5,1013.7,7,7,10.3,12.4,No,Yes
16/7/2014,Melbourne,9.7,14.7,2.2,1.4,6.9,N,57,N,NW,24,24,78,50,1011.3,1009.7,7,3,10.7,14.6,Yes,No
17/7/2014,Melbourne,8.8,12.3,0,2.8,8.1,W,70,NNW,WNW,24,35,60,55,1009.1,1008.5,3,6,9.3,10.9,No,Yes
21/7/2014,Melbourne,4.9,13.2,0.4,1.2,2.3,N,24,N,E,15,9,89,68,1026.7,1024.1,7,7,5.6,12.5,No,No
23/7/2014,Melbourne,4.5,13.7,0,0,4.3,N,44,NNE,N,6,28,95,54,1024.2,1019.7,7,7,4.5,13.4,No,No
24/7/2014,Melbourne,4.5,15,0,1.6,0.6,N,54,N,NNE,9,26,78,56,1016.5,1013.1,7,7,8.8,14.5,No,NA
25/7/2014,Melbourne,8.8,16.1,NA,1.6,7.1,N,48,N,N,30,30,74,62,1016.1,1015.9,NA,NA,12.4,15.5,NA,NA
26/7/2014,Melbourne,12.3,15.3,NA,2.6,0.5,W,33,WNW,WSW,15,17,72,71,1023.1,1022.7,NA,NA,12.9,14.5,NA,NA
27/7/2014,Melbourne,7,17,NA,1.4,6.2,N,57,NNW,NW,19,15,76,51,1025,1020.6,NA,NA,9.7,15.7,NA,Yes
28/7/2014,Melbourne,9.7,16.9,1.4,3,9.6,N,63,N,NNW,50,31,60,49,1016.6,1012.2,3,2,11.4,16.3,Yes,No
29/7/2014,Melbourne,11.4,16.5,0,3.2,3.1,N,63,N,N,33,33,66,58,1010.4,1008,7,7,12,15.9,No,No
1/8/2014,Melbourne,6,10.3,6.6,6,3.4,W,63,NW,W,22,33,60,73,1003.9,1009.6,7,7,7.6,8.6,Yes,NA
3/8/2014,Melbourne,1.4,14.8,NA,0.6,10,N,28,N,N,20,11,81,36,1034.5,1031.8,NA,NA,2.9,13.6,NA,NA
4/8/2014,Melbourne,1.8,15.3,NA,3.2,10,N,31,N,NW,24,7,70,33,1034.2,1031,NA,NA,4.4,14.7,NA,Yes
5/8/2014,Melbourne,4.4,16.8,14.2,2.4,2.8,N,35,N,WSW,13,24,61,47,1033.4,1031.7,6,7,10.7,15.7,Yes,No
6/8/2014,Melbourne,10.6,16.5,0,2.6,2.7,N,33,NNW,W,7,20,59,47,1031.8,1028.5,7,7,12.6,15.5,No,No
9/8/2014,Melbourne,8.1,15.1,NA,3.2,2,N,59,N,N,39,28,61,58,1027.4,1024.1,NA,NA,10.9,13.5,NA,NA
11/8/2014,Melbourne,5.8,13.6,8.4,3.2,7.2,S,39,WSW,SSE,9,26,83,39,1030.6,1029.9,7,4,7.9,12.6,Yes,No
12/8/2014,Melbourne,6.4,13,0.6,1.2,2.4,S,31,SW,S,9,20,87,65,1033.9,1033.1,7,7,8.1,12.1,No,No
13/8/2014,Melbourne,8.1,15.7,0,0.6,3.9,S,31,SW,S,7,19,69,64,1036.3,1034.8,6,6,10.7,13.4,No,No
14/8/2014,Melbourne,10,15.1,0.4,1.6,6.1,S,20,S,SW,6,2,58,49,1035.9,1033.7,7,2,11.7,14.7,No,No
17/8/2014,Melbourne,7.5,16.7,0,1,4.1,S,43,S,S,17,31,73,58,1018.2,1016.1,NA,NA,10.7,15.1,No,No
19/8/2014,Melbourne,10.7,13.9,1.2,0.2,0.2,S,31,SSE,S,20,20,74,60,1024.8,1023.7,7,7,11.5,13.2,Yes,No
20/8/2014,Melbourne,10.2,13.6,0,1.8,0.2,S,26,S,SSE,9,17,55,62,1027.1,1026.4,NA,NA,11,12.8,No,No
21/8/2014,Melbourne,8.4,18.1,0,1.4,7.4,N,37,WNW,N,6,22,83,45,1029.6,1026.9,7,7,9.8,17.2,No,No
22/8/2014,Melbourne,7.2,21.2,0,2.6,10.7,N,35,N,NNE,17,11,71,31,1031.4,1027.7,3,4,10.4,19.2,No,NA
23/8/2014,Melbourne,7.3,20.5,NA,3.4,9.1,N,61,N,NNE,26,33,66,44,1029.1,1024.7,NA,NA,11,19.2,NA,NA
24/8/2014,Melbourne,11,16.3,NA,3.6,3.5,N,59,N,WSW,13,22,69,40,1026.9,1025.2,NA,NA,12.8,15.5,NA,Yes
25/8/2014,Melbourne,10.7,16.7,1.4,1.4,3.5,W,39,WSW,SSE,13,24,84,57,1026.4,1026,7,6,12,15.7,Yes,No
26/8/2014,Melbourne,7.8,19.4,0,1.4,8.5,N,22,WSW,SSW,6,9,89,53,1028.6,1025.4,7,1,9.9,17.9,No,No
28/8/2014,Melbourne,8.1,20.2,0,2.8,10.6,S,28,NNE,S,9,6,91,50,1029.8,1026.7,8,1,8.1,18,No,No
30/8/2014,Melbourne,11.2,21.4,0,1,10,N,41,NNE,N,9,28,80,42,1026.3,1021.5,NA,NA,12.1,20.5,No,No
31/8/2014,Melbourne,10.8,21.6,0,5.6,7.1,N,74,N,NNE,39,31,56,36,1019.2,1014.5,NA,NA,15.3,20.9,No,No
1/9/2014,Melbourne,15,15.4,0,8.2,0,N,70,N,W,35,11,45,81,1008.8,1008.6,7,8,15.2,12.4,No,Yes
4/9/2014,Melbourne,5.7,16.4,0,1.8,7.7,S,30,WSW,S,9,19,72,54,1021.1,1019.4,7,6,9,15.5,No,No
5/9/2014,Melbourne,5,16.9,0,1.8,9.1,S,26,SSW,S,13,13,87,53,1026.5,1024.9,8,1,7.8,16.1,No,No
6/9/2014,Melbourne,6.3,19.4,0,2.4,8.6,S,30,N,SSE,9,24,87,53,1030.9,1027.5,NA,NA,10,18.2,No,No
7/9/2014,Melbourne,6.6,21.2,0,3.4,11.1,N,48,N,N,22,26,65,34,1029.8,1025.1,NA,NA,11.5,20.7,No,No
8/9/2014,Melbourne,10.8,21.2,0,5.2,7.8,N,93,N,NNE,41,41,53,38,1021.7,1014.6,4,6,16,20.7,No,No
9/9/2014,Melbourne,15.6,20.4,0,10,5.1,N,83,N,NW,57,19,67,59,1005,1002,5,7,16.2,19,No,Yes
13/9/2014,Melbourne,6.6,18.9,NA,2,9.9,N,28,NNE,S,9,9,69,41,1026.4,1021.9,NA,NA,10,18,NA,NA
23/9/2014,Melbourne,10.2,25.8,0,6,11.2,N,39,NNE,N,28,24,45,26,1027.1,1022.2,2,NA,17.1,25.2,No,No
24/9/2014,Melbourne,15.2,23.7,0,8.4,2.3,N,74,N,N,37,33,39,47,1016.5,1012.9,6,NA,20.5,21.4,No,Yes
26/9/2014,Melbourne,10.7,19.5,0,1.6,5.2,S,28,SW,SSE,17,9,74,41,1020,1018.3,NA,NA,13,18.7,No,No
27/9/2014,Melbourne,8.8,23.4,0,2.6,11.2,N,67,N,N,22,30,63,42,1020.2,1016.6,NA,NA,15.5,22.3,No,No
28/9/2014,Melbourne,15.5,28,0,9.2,10.7,N,102,N,N,57,61,43,37,1013,1005.6,NA,NA,19.8,26,No,No
